Product ID,SKU,Barcode,Product Name,Brand,Product Category,Product Subcategory,Unit of Measure,Product Status,Warehouse,Warehouse Code,Bin Location,Aisle,Shelf,Batch Number,Lot Number,Quantity On Hand,Quantity Reserved,Available Quantity,Reorder Level,Safety Stock,Maximum Stock Level,Supplier ID,Supplier Name,Supplier Country,Lead Time (Days),Last Purchase Date,Unit Cost,Selling Price,Inventory Value,Currency,Last Stock Movement Date,Last Restock Date,Expiry Date,Stock Status,Reorder Required
PRD-01434,HP-ACC-0032,6953953698232,HP 320K Keyboard,HP,Computer Accessories,Mice,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-29-S3,B,S3,BT-777640,LOT-B9468,377,84,293,100,50,500,SUP-1010,Dubai Source Electronics,United Arab Emirates,18,2026-04-11,17620.84,25598.38,6643056.68,NGN,2026-05-25,2026-04-24,,In Stock,No
PRD-01442,LOG-CLN-0033,0683426053388,Logitech Screen Cleaning Kit,Logitech,Cleaning Supplies,Vacuum,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-22-S8,C,S8,BT-988098,LOT-B6930,0,0,0,100,40,1000,SUP-1002,Yudala Tech Supplies,Nigeria,5,2025-05-09,43048.46,62577.78,0.0,NGN,2026-05-21,2025-05-23,2027-07-06,Out of Stock,Yes
PRD-01707,DEL-LAP-0040,9699993819194,Dell XPS 13,Dell,Laptops,Gaming Laptops,Each,Active,Abuja Regional Warehouse,ABJ-RW,A-01-S6,A,S6,BT-605102,LOT-B8153,0,0,0,40,16,240,SUP-1010,Dubai Source Electronics,United Arab Emirates,18,2025-03-23,594359.34,831516.79,0.0,NGN,2026-05-22,2025-04-01,,Out of Stock,Yes
PRD-01058,CIS-NET-0038,3915480442364,Cisco SG350 28-Port Switch,Cisco,Networking Equipment,Routers,Each,Active,Lagos Distribution Center,LAG-DC,B-02-S6,B,S6,BT-134768,LOT-A2539,327,33,294,75,30,375,SUP-1002,Yudala Tech Supplies,Nigeria,4,2025-01-24,610751.86,705537.14,199715858.22,NGN,2026-06-04,2025-02-07,,In Stock,No
PRD-01971,PHI-CLN-0054,9981172137026,Philips Vacuum Cleaner FC9352,Philips,Cleaning Supplies,Wipes,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-39-S3,E,S3,BT-101925,LOT-B5289,121,30,91,40,20,240,SUP-1002,Yudala Tech Supplies,Nigeria,6,02-04-2025,132627.06,194403.8,16047874.26,NGN,2026-05-19,2025-02-18,2028-04-29,In Stock,No
PRD-01376,PHI-ELC-0073,1492627350600,Philips Extension Socket 4-Way,Philips,Electrical Components,Lighting,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-36-S1,E,S1,BT-427319,LOT-B4289,53,13,40,75,37,600,SUP-1002,Yudala Tech Supplies,Nigeria,3,2025-01-16,78716.49,103164.07,4171973.97,NGN,2026-05-19,2025-01-21,,Low Stock,Yes
PRD-03375,APC-ELC-0142,4952797132031,APC Surge Protector 6-Outlet,APC,Electrical Components,UPS,Each,Active,Port Harcourt Distribution Centre,PHC-DC,B-36-S8,B,S8,BT-978382,LOT-C3379,56,14,42,75,22,375,SUP-1012,Mega Computer Mart,Nigeria,4,2026-02-02,73239.76,92627.3,4101426.56,NGN,2026-05-26,2026-02-09,,Low Stock,Yes
PRD-01213,UBI-NET-0041,9567832395936,Ubiquiti UniFi Switch 24,Ubiquiti,Networking Equipment,Switches,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-03-S1,C,S1,BT-841378,LOT-B2481,250,50,200,40,16,320,SUP-1002,Yudala Tech Supplies,Nigeria,8,2025-03-19,847420.18,1285894.69,211855045.0,NGN,2026-05-20,2025-03-25,,In Stock,No
PRD-01894,LOG-FUR-0047,4210379982048,Logitech Desk Mat,Logitech,Office Furniture,Desks,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-09-S3,E,S3,BT-284538,LOT-B4453,25,3,22,40,16,320,SUP-1007,Guangzhou Sunrise Trading,China,31,2026-02-13,274207.51,375871.29,6855187.75,NGN,2026-05-02,2026-02-17,,Low Stock,Yes
PRD-02797,MSF-FUR-0073,5070731814421,Microsoft Adjustable Desk Riser,Microsoft,Office Furniture,Seating,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-26-S9,E,S9,BT-496126,LOT-C7417,311,106,205,60,24,480,SUP-1009,,Nigeria,9,2026-01-11,119937.57,176666.85,37300584.27,NGN,2026-05-04,2026-01-12,,In Stock,No
PRD-03162,CIS-NET-0125,2793166324180,Cisco Catalyst 2960 Switch,Cisco,Networking Equipment,Access Points,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-14-S1,A,S1,BT-164057,LOT-C3577,0,0,0,15,4,90,SUP-1010,Dubai Source Electronics,United Arab Emirates,15,2025-03-16,275374.57,406113.15,0.0,NGN,2026-05-09,2025-03-26,,Out of Stock,Yes
PRD-01516,DEL-LAP-0037,2366162017295,Dell Inspiron 15 3520,Dell,Laptops,Gaming Laptops,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,A-30-S6,A,S6,BT-704329,LOT-B3923,92,22,70,10,5,100,SUP-1002,Yudala Tech Supplies,Nigeria,8,2025-11-26,1079346.18,1623945.48,99299848.56,NGN,2026-05-12,2025-12-08,,In Stock,No
PRD-02370,BRO-PRN-0046,9865748936706,Brother DCP-T720DW,Brother,Printers,Multifunction,Each,Active,Port Harcourt Distribution Centre,PHC-DC,,D,S4,BT-747228,LOT-C6482,2,0,2,75,37,600,SUP-1010,Dubai Source Electronics,United Arab Emirates,15,2026-04-30,343319.57,412816.78,686639.14,NGN,2026-05-15,2026-05-07,,Low Stock,Yes
PRD-03322,UBI-NET-0120,6457526213387,Ubiquiti UniFi Switch 24,Ubiquiti,Networking Equipment,Access Points,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-23-S8,D,S8,BT-344898,LOT-C6793,230,32,198,25,12,200,SUP-1006,Shenzhen Globex Electronics,China,34,2025-11-04,573542.2,737940.87,131914706.0,NGN,2026-05-07,2025-11-15,,Overstock,No
PRD-02422,PHI-CLN-0068,2540646765172,Philips Vacuum Cleaner FC9352,Philips,Cleaning Supplies,Cleaning Kits,Each,Discontinued,Port Harcourt Distribution Centre,PHC-DC,D-34-S5,D,S5,BT-887407,LOT-C1661,164,25,139,50,20,250,SUP-1001,TD Africa Distribution Ltd,Nigeria,9,2025-09-24,88717.81,106823.96,14549720.84,NGN,2026-06-29,2025-10-09,2026-11-25,In Stock,No
PRD-00176,LOG-ACC-0005,0768104091570,Logitech C920 Webcam,Logitech,Computer Accessories,Mice,Each,Active,Lagos Distribution Centre,LAG-DC,C-34-S2,C,S2,BT-809589,LOT-A3174,-15,3,8,10,3,40,SUP-1008,Pamtech Group,Nigeria,5,2025-07-27,15602.91,23707.92,171632.01,NGN,2026-06-09,2025-08-09,,In Stock,No
PRD-00696,CAN-PRN-0020,2202698014264,  Canon PIXMA G3420  ,Canon,Printers,Inkjet Printers,Each,Active,Lagos Distribution Centre,LAG-DC,C-28-S2,C,S2,BT-706690,LOT-A1128,221,14,207,30,9,300,SUP-1004,Ingram Micro MEA,United Arab Emirates,21,2025-10-14,447531.62,587009.02,98904488.02,NGN,2026-06-06,2025-10-15,,In Stock,No
PRD-02222,HP-PRN-0035,0562844329081,HP LaserJet Pro M404dn,HP,Printers,Multifunction,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,B-23-S7,B,S7,BT-944930,LOT-B9012,379,87,292,100,40,600,SUP-1009,Westgate Technologies,Nigeria,11,2025-03-09,467648.51,723052.53,177238785.29,NGN,2026-05-08,2025-03-15,,In Stock,No
PRD-02876,DEL-ACC-0057,6216785557605,Dell KB216 Keyboard,Dell,Computer Accessories,Input Combos,Each,Active,PORT HARCOURT DISTRIBUTION CENTRE,PHC-DC,G-32-S3,G,S3,BT-385786,LOT-C7578,175,29,146,30,12,300,SUP-1001,TD Africa Distribution Ltd,Nigeria,6,2025-08-20,15754.33,24331.42,2757007.75,NGN,2026-05-22,2025-08-26,,In Stock,No
PRD-02439,LEN-LAP-0043,7042086647863,Lenovo ThinkPad X1 Carbon,Lenovo,Laptops,Consumer Laptops,Each,Discontinued,Port Harcourt Distribution Centre,PHC-DC,G-34-S4,G,S4,BT-497094,LOT-C5876,79,0,79,25,10,100,SUP-1012,Mega Computer Mart,Nigeria,8,"January 14, 2025",997767.05,1192995.65,78823596.95,NGN,2026-05-30,2025-01-22,,In Stock,No
PRD-02299,HP-PRN-0038,1120272216317,HP DeskJet 2720e,HP,Printers,Inkjet Printers,Each,Active,Abuja Regional Warehouse,ABJ-RW,,C,S5,BT-185936,LOT-B8808,226,17,209,100,50,500,SUP-1010,Dubai Source Electronics,United Arab Emirates,15,2025-10-07,266905.94,380948.48,60320742.44,NGN,2026-05-16,2025-10-14,,In Stock,No
PRD-03127,UBI-CCT-0078,1108123489323,Ubiquiti UniFi NVR,Ubiquiti,CCTV & Security,NVR,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-22-S6,D,S6,BT-757636,LOT-C9491,95,9,86,20,10,100,SUP-1009,WESTGATE TECHNOLOGIES,Nigeria,6,2025-02-01,97769.32,143788.96,9288085.4,NGN,2026-05-09,2025-02-08,,In Stock,No
PRD-00406,SEA-STO-0013,5563318574817,Seagate Expansion 1TB External,Seagate,Storage Devices,Solid State Drives,Each,Active,Lagos Distribution Centre,LAG-DC,B-14-S3,B,S3,BT-226204,LOT-A9013,37,12,25,10,4,80,SUP-1006,Shenzhen Globex Electronics,China,37,2025-12-12,182528.88,216687.47,6753568.56,NGN,2026-05-02,2025-12-21,,In Stock,No
PRD-00227,BRO-SUP-0007,6528092428757,Brother Label Tape TZe-231,Brother,Office Supplies,Paper Products,Pack,Active,Lagos Distribution Centre,LAG-DC,A-17-S1,A,S1,BT-629050,LOT-A7241,178,32,146,25,12,200,SUP-1001,TD Africa Distribution Ltd,Nigeria,5,2025-10-12,26172.5,30643.94,4658705.0,NGN,2026-05-02,2025-10-20,2027-03-28,In Stock,No
PRD-01866,EPS-PRN-0033,0477004830762,Epson L121 Single Function,Epson,Printers,Inkjet Printers,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-06-S6,E,S6,BT-584566,LOT-B6969,31,5,26,75,37,600,SUP-1009,Westgate Technologies,Nigeria,12,2025-11-29,516070.24,750002.13,15998177.44,NGN,2026-05-20,2025-12-08,,Low Stock,Yes
PRD-02921,APC-ELC-0120,8995544479289,APC Smart-UPS 1500VA,APC,Electrical Components,Surge Protection,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-01-S5,E,S5,BT-317986,LOT-C7488,365,84,281,60,24,360,SUP-1006,Shenzhen Globex Electronics,China,35,2025-11-23,286749.93,443555.98,104663724.45,NGN,2026-06-13,2025-12-06,,Overstock,No
PRD-02801,PHI-AUD-0068,9540635160984,Philips SPA20 Speakers,Philips,Audio Equipment,Earbuds,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-31-S8,G,S8,BT-164928,LOT-C9641,9,2,7,30,9,150,SUP-1010,Dubai Source Electronics,United Arab Emirates,15,2026-04-11,108907.4,131432.08,980166.6,NGN,2026-05-20,2026-04-24,,Low Stock,Yes
PRD-03144,SAM-AUD-0095,4005129486935,Samsung Galaxy Buds2,Samsung,Audio Equipment,Speakers,Each,Active,Port Harcourt Distribution Centre,PHC-DC,B-15-S3,B,S3,BT-204679,LOT-C4082,46,5,41,25,7,150,SUP-1006,Shenzhen Globex Electronics,China,38,"March 01, 2025",79563.9,100130.76,3659939.4,NGN,2026-05-11,2025-03-14,,In Stock,No
PRD-02376,HP-MOB-0086,8937363015277,HP Slate 7 Tablet,HP,Mobile Phones,Smartphones,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-28-S4,A,S4,BT-836385,LOT-C8961,345,81,264,40,12,400,SUP-1009,Westgate Technologies,Nigeria,10,2025-12-26,565438.86,755407.09,195076406.7,NGN,2026-05-30,2025-12-27,,In Stock,No
PRD-02663,CIS-NET-0103,7363762742086,Cisco Catalyst 2960 Switch,Cisco,Networking Equipment,Switches,Each,Active,Port Harcourt Distribution Centre,PHC-DC,,G,S4,BT-552791,LOT-C1655,80,1,79,25,10,250,SUP-1003,Slot Systems Limited,Nigeria,7,2025-06-12,928497.6,1094075.23,74279808.0,NGN,2026-06-16,2025-06-14,,In Stock,No
PRD-03137,PHI-ELC-0169,6487102704939,Philips LED Bulb 9W,Philips,Electrical Components,Surge Protection,Each,Active,Port Harcourt Distribution Centre,PHC-DC,C-40-S5,C,S5,BT-308935,LOT-C1954,6,1,5,60,18,480,SUP-1009,Westgate Technologies,Nigeria,9,2025-12-08,68311.83,104047.68,409870.98,NGN,2026-05-22,2025-12-16,,Low Stock,Yes
PRD-02674,WD-STO-0068,7778321867337,WD Blue 1TB HDD,Western Digital,Storage Devices,Hard Disk Drives,Each,Active,Port Harcourt Distribution Centre,PHC-DC,F-27-S6,F,S6,BT-289346,LOT-C8673,138,12,126,20,10,200,SUP-1003,Slot Systems Limited,Nigeria,6,2025-08-02,31229.29,39185.92,4309642.02,NGN,2026-05-26,2025-08-12,,In Stock,No
PRD-00311,HP-FUR-0006,5140546835652,HP Ergonomic Office Chair,HP,Office Furniture,Desk Accessories,Each,Discontinued,Lagos Distribution Centre,LAG-DC,,B,S1,BT-928611,LOT-A8926,0,0,0,15,4,150,SUP-1004,Ingram Micro MEA,United Arab Emirates,20,2026-05-07,174647.47,245441.8,0.0,NGN,2026-06-12,2026-05-11,,Out of Stock,Yes
PRD-01991,PHI-ELC-0113,7243088486064,Philips LED Bulb 9W,Philips,Electrical Components,Lighting,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-27-S4,C,S4,BT-156663,LOT-B5733,122,20,102,40,20,240,SUP-1010,Dubai Source Electronics,United Arab Emirates,19,2025-07-22,200932.45,258445.06,24513758.9,NGN,2026-06-23,2025-07-27,,In Stock,No
PRD-00718,LOG-CLN-0019,7182653371708,Logitech Screen Cleaning Kit,Logitech,Cleaning Supplies,Cleaning Kits,Each,Active,Lagos Distribution Centre,LAG-DC,C-40-S9,C,S9,BT-183982,LOT-A9790,4,0,4,50,20,250,SUP-1006,Shenzhen Globex Electronics,China,39,2026-05-25,34337.52,52274.51,137350.08,NGN,2026-06-17,2026-06-02,2027-11-15,Low Stock,Yes
PRD-01956,DEL-ACC-0039,0578766017829,Dell KB216 Keyboard,Dell,Computer Accessories,Input Combos,Each,Active,Abuja Regional Warehouse,ABJ-RW,F-27-S2,F,S2,BT-103513,LOT-B7273,278,55,223,75,37,450,SUP-1010,Dubai Source Electronics,United Arab Emirates,20,2025-06-16,7936.06,11562.67,2206224.68,NGN,2026-05-25,2025-06-23,,In Stock,No
PRD-02512,HP-CLN-0062,4891427425891,HP Electronics Cleaning Wipes,HP,Cleaning Supplies,Cleaning Kits,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-12-S4,G,S4,BT-845132,LOT-C4210,416,103,313,60,30,240,SUP-1009,Westgate Technologies,Nigeria,8,2025-08-05,105371.34,124583.93,43834477.44,NGN,2026-06-07,2025-08-10,2026-04-17,Overstock,No
PRD-01293,HP-MOB-0052,8867251409617,HP Slate 7 Tablet,HP,Mobile Phones,Smartphones,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,C-14-S6,C,S6,BT-720440,LOT-B9991,239,51,188,30,12,300,SUP-1010,Dubai Source Electronics,United Arab Emirates,15,2026-04-29,475732.56,553794.17,113700081.84,NGN,2026-06-27,2026-05-11,,In Stock,No
PRD-03242,PHI-ELC-0173,9402667654388,Philips Extension Socket 4-Way,Philips,Electrical Components,Surge Protection,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-07-S3,D,S3,BT-900356,LOT-C8902,342,91,251,100,50,400,SUP-1009,Westgate Technologies,Nigeria,12,2025-07-13,280847.84,434212.83,96049961.28,NGN,2026-04-30,2025-07-28,,In Stock,No
PRD-01160,HP-CLN-0028,7593955714211,HP Electronics Cleaning Wipes,HP,Cleaning Supplies,Cleaning Kits,Each,Active,Lagos Distribution Centre,LAG-DC,A-29-S4,A,S4,BT-217358,LOT-A2796,318,48,270,75,22,450,SUP-1002,Yudala Tech Supplies,Nigeria,8,2026-01-26,159914.39,220040.4,50852776.02,NGN,2026-05-05,2026-02-05,2027-12-09,In Stock,No
PRD-03207,MSF-FUR-0088,,Microsoft Adjustable Desk Riser,Microsoft,Mobile Phones,Seating,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-38-S1,G,S1,BT-662588,LOT-C9037,5,2,3,10,3,50,SUP-1006,Shenzhen Globex Electronics,China,39,2026-02-27,203694.74,266080.43,1018473.7,NGN,2026-05-12,2026-03-09,,Low Stock,Yes
PRD-01447,PHI-AUD-0034,7072544527861,Philips SPA20 Speakers,Philips,Audio Equipment,Speakers,Each,Active,Abuja Regional Warehouse,PH-DC,F-19-S5,F,S5,BT-373061,LOT-B8642,139,7,132,25,12,100,SUP-1009,Westgate Technologies,Nigeria,11,2025-08-21,52210.75,72240.58,7257294.25,NGN,2026-06-26,2025-08-31,,Overstock,No
PRD-02971,CAN-PRN-0069,7619730141110,Canon imageCLASS MF445dw,Canon,Printers,Multifunction,Each,Active,Port Harcourt Distribution Centre,PHC-DC,F-27-S4,F,S4,BT-945899,LOT-C4490,154,16,138,60,18,240,SUP-1001,TD Africa Distribution Ltd,Nigeria,9,2025-09-03,181088.38,254265.46,27887610.52,NGN,2026-05-21,2025-09-06,,In Stock,No
PRD-02368,LOG-ACC-0048,3646906109603,Logitech MX Master 3S Mouse,Logitech,Computer Accessories,Keyboards,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-30-S5,E,S5,BT-752299,LOT-C4160,-4,35,335,100,30,400,SUP-1001,TD Africa Distribution Ltd,Nigeria,10,2026-05-17,27292.17,35196.3,10098102.9,NGN,2026-05-03,2026-05-27,,In Stock,No
PRD-00004,HP-SUP-0001,1845146270482,  HP A4 Multipurpose Paper (Ream)  ,HP,Office Supplies,Labels,Pack,Active,Lagos Distribution Centre,LAG-DC,H-17-S9,H,S9,BT-680099,LOT-A1188,296,14,282,75,30,300,SUP-1002,Yudala Tech Supplies,Nigeria,8,2026-04-05,9299.24,13225.31,2752575.04,NGN,2026-06-05,2026-04-12,2027-12-01,In Stock,No
PRD-01946,LOG-FUR-0050,9696477323724,Logitech Desk Mat,Logitech,Office Furniture,Desk Accessories,Each,Active,Abuja Regional Warehouse,ABJ-RW,F-16-S3,F,S3,BT-248224,LOT-B5338,-5,100,152,,22,300,SUP-1007,Guangzhou Sunrise Trading,China,32,2025-01-05,82057.28,119693.37,20678434.56,NGN,2026-05-27,2025-01-18,,In Stock,No
PRD-02156,BRO-PRN-0043,7604128177171,Brother DCP-T720DW,Brother,Printers,Inkjet Printers,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-35-S7,C,S7,BT-365336,LOT-B8792,10,2,8,30,12,240,SUP-1007,Guangzhou Sunrise Trading,China,30,2025-07-06,498083.87,686815.78,4980838.7,NGN,2026-06-06,2025-07-20,,Low Stock,Yes
PRD-01177,LOG-FUR-0027,0583550172727,Logitech Desk Mat,Logitech,Office Furniture,Desk Accessories,Each,Active,Lagos Distribution Centre,LAG-DC,D-29-S1,D,S1,BT-511779,LOT-A5466,190,32,158,60,18,300,SUP-1006,Shenzhen Globex Electronics,China,36,2026-06-02,188343.34,220324.87,35785234.6,NGN,2026-05-19,2026-06-11,,In Stock,No
PRD-03153,HP-ACC-0075,8418071780988,HP USB Wired Mouse,HP,Computer Accessories,Input Combos,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-09-S7,E,S7,BT-223609,LOT-C4909,15,2,13,30,15,240,SUP-1012,Mega Computer Mart,Nigeria,4,2025-11-27,43796.35,66554.41,656945.25,NGN,2026-06-07,2025-12-09,,Low Stock,Yes
PRD-00320,SAM-MOB-0009,6000258955296,Samsung Galaxy M34,Samsung,Mobile Phones,Smartphones,Each,Discontinued,Lagos Distribution Centre,LAG-DC,E-27-S5,E,S5,BT-806007,LOT-A4957,98,25,73,15,6,120,SUP-1001,TD Africa Distribution Ltd,Nigeria,7,2025-09-08,534563.91,723277.97,52387263.18,NGN,2026-05-18,2025-09-23,,In Stock,No
PRD-01777,SAM-AUD-0058,0799190623154,Samsung Galaxy Buds2,Samsung,Audio Equipment,Speakers,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-33-S1,B,S1,BT-648009,LOT-B9806,483,173,310,75,37,300,SUP-1003,Slot Systems Limited,Nigeria,6,2025-01-14,122301.1,157598.01,59071431.3,NGN,2026-05-21,2025-01-21,,Overstock,No
PRD-00495,SAM-AUD-0017,1898484160461,Samsung Galaxy Buds2,Samsung,Audio Equipment,Earbuds,Each,Active,Lagos Distribution Centre,LAG-DC,E-36-S5,E,S5,BT-891507,LOT-A9868,259,42,217,40,12,160,SUP-1004,Ingram Micro MEA,United Arab Emirates,19,2026-03-21,42679.98,52706.54,11054114.82,NGN,2026-06-26,2026-03-25,,Overstock,No
PRD-03082,CIS-CCT-0076,0276806704803,Cisco Meraki MV12 Camera,Cisco,CCTV & Security,Intercoms,Each,Active,Port Harcourt Distribution Centre,PHC-DC,F-16-S1,F,S1,BT-407153,LOT-C5437,186,26,160,50,15,200,SUP-1009,Westgate Technologies,Nigeria,9,2025-10-04,286390.83,406359.06,53268694.38,NGN,2026-05-09,2025-10-15,,In Stock,No
PRD-01003,WD-STO-0024,1343485713399,  WD Green 480GB SSD  ,Western Digital,Storage Devices,External Storage,Each,Active,Lagos Distribution Centre,LAG-DC,G-06-S1,G,S1,BT-680584,LOT-A2424,345,64,281,100,30,400,SUP-1001,TD Africa Distribution Ltd,Nigeria,6,2026-01-03,179696.4,253760.63,61995258.0,NGN,2026-06-10,2026-01-09,,In Stock,No
PRD-00567,EPS-PRN-0012,4664896676056,Epson EcoTank L3250,Epson,Printers,Inkjet Printers,Each,Active,lagos distribution centre,LAG-DC,,E,S3,BT-656115,LOT-A5099,38,8,30,50,25,250,SUP-1004,Ingram Micro MEA,United Arab Emirates,21,2026-06-02,341774.76,444851.69,12987440.88,NGN,2026-06-28,2026-06-03,,Low Stock,Yes
PRD-00302,LEN-LAP-0009,6273652717272,Lenovo IdeaPad 3,Lenovo,Laptops,Business Laptops,Each,Active,Lagos Distribution Centre,LAG-DC,D-15-S8,D,S8,BT-440014,LOT-A5403,249,84,165,30,9,180,SUP-1008,Pamtech Group,Nigeria,4,2025-09-19,1108732.3,1580216.45,276074342.7,NGN,2026-05-20,2025-10-03,,Overstock,No
PRD-01835,PHI-ELC-0108,8307736675859,Philips LED Bulb 9W,Philips,Electrical Components,Lighting,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-04-S1,B,S1,BT-519595,LOT-B1072,57,20,37,10,3,80,SUP-1002,Yudala Tech Supplies,Nigeria,7,2025-09-07,74151.41,114291.31,4226630.37,NGN,2026-06-15,2025-09-21,,In Stock,No
PRD-03285,BRO-SUP-0102,1011090053709,Brother TN-2480 Toner,Brother,Office Supplies,Labels,Pack,Active,Port Harcourt Distribution Centre,PHC-DC,A-20-S5,A,S5,BT-885990,LOT-C3583,152,13,139,60,18,360,SUP-1003,Slot Systems Limited,Nigeria,5,2025-02-14,7253.35,8369.76,1102509.2,NGN,2026-06-27,2025-02-28,2026-10-22,In Stock,No
PRD-02949,MSF-ACC-0052,5281093199389,Microsoft Ergonomic Keyboard,Microsoft,Computer Accessories,Input Combos,Each,Active,Port Harcourt Distribution Centre,PHC-DC,,F,S9,BT-712187,LOT-C8790,1,0,1,25,10,100,SUP-1009,Westgate Technologies,Nigeria,10,2025-03-12,10778.28,15822.68,10778.28,NGN,2026-06-07,2025-03-24,,Low Stock,Yes
PRD-00772,HP-LAP-0019,4092335174656,HP ProBook 450 G10,HP,Laptops,Consumer Laptops,Each,Active,Lagos Distribution Centre,LAG-DCC,F-20-S3,F,S3,BT-389488,LOT-A7612,27,7,20,60,24,600,SUP-1004,Ingram Micro MEA,United Arab Emirates,23,2025-03-03,1127387.86,1338789.93,30439472.22,NGN,2026-06-25,2025-03-13,,Low Stock,Yes
PRD-02517,HP-CLN-0063,7311098204816,HP Electronics Cleaning Wipes,HP,Cleaning Supplies,Vacuum,Each,Active,Port Harcourt Distribution Centre,PHC-DC,F-10-S3,F,S3,BT-627825,LOT-C8686,11,1,10,15,6,120,SUP-1001,TD Africa Distribution Ltd,Nigeria,9,2026-02-27,172211.91,246398.45,1894331.01,NGN,2026-05-14,2026-03-13,2027-04-21,Low Stock,Yes
PRD-01619,BRO-SUP-0048,8998181199428,Brother TN-2480 Toner,Brother,Office Supplies,Paper Products,Pack,Active,Abuja Regional Warehouse,ABJ-RW,C-04-S2,C,S2,BT-683818,LOT-B9574,340,45,295,60,24,360,SUP-1007,Guangzhou Sunrise Trading,China,31,2025-08-26,9262.48,10976.44,3149243.2,NGN,2026-05-11,2025-09-08,2028-05-23,In Stock,No
PRD-01600,SAM-MOB-0053,9295909944147,Samsung Galaxy M34,Samsung,Mobile Phones,Tablets,Each,Active,Abuja Regional Warehouse,ABJ-RW,F-26-S6,F,S6,BT-467481,LOT-B7516,0,0,0,30,12,150,SUP-1003,Slot Systems Limited,Nigeria,3,2025-06-19,280534.29,387373.38,0.0,NGN,2026-06-18,2025-06-28,,Out of Stock,Yes
PRD-01862,HP-SUP-0052,2849635550121,HP Printer Toner 26A,HP,Mobile Phones,Labels,Pack,Active,Abuja Regional Warehouse,ABJ-RW,F-09-S4,F,S4,BT-566880,LOT-B9669,68,22,46,15,6,90,SUP-1007,Guangzhou Sunrise Trading,China,34,2025-11-27,31625.27,43449.46,2150518.36,NGN,2026-05-15,2025-12-07,2027-07-08,In Stock,No
PRD-02301,DEL-ACC-0045,,Dell KB216 Keyboard,Dell,CCTV & Security,Keyboards,Each,Discontinued,Port Harcourt Distribution Centre,PHC-DC,F-04-S8,F,S8,BT-763069,LOT-C7718,261,22,239,25,7,250,SUP-1003,Slot Systems Limited,Nigeria,6,"December 02, 2025",57521.44,66771.04,15013095.84,NGN,2026-06-15,2025-12-16,,Overstock,No
PRD-03290,LEN-MOB-0101,0995781010353,Lenovo Tab M10,Lenovo,Mobile Phones,Smartphones,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-39-S7,E,S7,BT-562507,LOT-C3593,34,0,34,15,7,120,SUP-1001,TD Africa Distribution Ltd,Nigeria,5,2025-03-10,440548.02,506937.39,14978632.68,NGN,2026-05-17,2025-03-21,,In Stock,No
PRD-02293,CIS-CCT-0056,7587012808703,  Cisco Meraki MV12 Camera  ,Cisco,CCTV & Security,NVR,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,F-32-S7,F,S7,BT-853064,LOT-B1922,0,0,0,40,12,240,SUP-1002,Yudala Tech Supplies,Nigeria,7,2025-06-08,442484.14,683569.05,0.0,NGN,2026-06-10,2025-06-14,,Out of Stock,Yes
PRD-02587,SAM-MOB-0090,6094320130223,Samsung Galaxy A54,Samsung,Mobile Phones,Smartphones,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-33-S1,E,S1,BT-289642,LOT-C5104,287,6,281,40,16,320,SUP-1001,TD Africa Distribution Ltd,Nigeria,9,2025-02-11,237839.99,362081.35,68260077.13,NGN,2026-06-10,2025-02-20,,In Stock,No
PRD-00290,HP-FUR-0004,9102562588967,HP Ergonomic Office Chair,HP,Office Furniture,Desk Accessories,Each,Active,Lagos Distribution Centre,LAG-DC,H-34-S2,H,S2,BT-465848,LOT-A5620,59,12,47,30,9,120,SUP-1001,TD Africa Distribution Ltd,Nigeria,11,2025-07-31,262524.43,320356.61,15488941.37,NGN,2026-05-08,2025-08-10,,In Stock,No
